,year,first-author,first-author-affiliation,first-author-affiliation-country,last-author,last-author-affiliation,last-author-affiliation-country,journal/conference,title,number-of-authors,paper-url,DBLP-url
6239,2020,Nika Haghtalab,snap inc.,U.S.,Abhishek Shetty,university of edinburgh,"Scotland, UK",NeurIPS,smoothed analysis of online and differentially private learning.,3,https://proceedings.neurips.cc/paper/2020/hash/685bfde03eb646c27ed565881917c71c-Abstract.html,https://dblp.org/rec/conf/nips/HaghtalabRS20
6240,2020,Ehsan Hajiramezanali,,,Xiaoning Qian,,,NeurIPS,bayrel - bayesian relational learning for multi-omics data integration.,5,https://proceedings.neurips.cc/paper/2020/hash/df5511886da327a5e2877c3cd733d9d7-Abstract.html,https://dblp.org/rec/conf/nips/HajiramezanaliH20
6241,2020,Samuel Håkansson,uc irvine,United States,Fredrik D. Johansson,"university of california, irvine",United States,NeurIPS,learning to search efficiently for causally near-optimal treatments.,4,https://proceedings.neurips.cc/paper/2020/hash/0e900ad84f63618452210ab8baae0218-Abstract.html,https://dblp.org/rec/conf/nips/HakanssonLGJ20
6242,2020,Marwa El Halabi,,,Jakub Tarnawski,,,NeurIPS,fairness in streaming submodular maximization - algorithms and hardness.,5,https://proceedings.neurips.cc/paper/2020/hash/9d752cb08ef466fc480fba981cfa44a1-Abstract.html,https://dblp.org/rec/conf/nips/HalabiMNTT20
6243,2020,John T. Halloran,ottawa hospital research institute,Canada,David M. Rocke,ottawa hospital research institute,Canada,NeurIPS,gpu-accelerated primal learning for extremely fast large-scale classification.,2,https://proceedings.neurips.cc/paper/2020/hash/41e7637e7b6a9f27a98b84d3a185c7c0-Abstract.html,https://dblp.org/rec/conf/nips/HalloranR20
6244,2020,Zayd Hammoudeh,aalto university,Finland,Daniel Lowd,helsinki university of technology,Finland,NeurIPS,learning from positive and unlabeled data with arbitrary positive shift.,2,https://proceedings.neurips.cc/paper/2020/hash/98b297950041a42470269d56260243a1-Abstract.html,https://dblp.org/rec/conf/nips/HammoudehL20
6245,2020,Kai Han 0003,aws,United States,Benwei Wu,ucsf,United States,NeurIPS,deterministic approximation for submodular maximization over a matroid in nearly linear time.,4,https://proceedings.neurips.cc/paper/2020/hash/05128e44e27c36bdba71221bfccf735d-Abstract.html,https://dblp.org/rec/conf/nips/HanCCW20
6246,2020,Tao Han,columbia university,United States,Qi Wang 0009,none,Nan,NeurIPS,unsupervised semantic aggregation and deformable template matching for semi-supervised learning.,4,https://proceedings.neurips.cc/paper/2020/hash/71a58e8cb75904f24cde464161c3e766-Abstract.html,https://dblp.org/rec/conf/nips/HanG0020
6247,2020,Dongqi Han,cal state fullerton,United States,Sungho Hong,ohio state university,United States,NeurIPS,"lamina-specific neuronal properties promote robust, stable signal propagation in feedforward networks.",3,https://proceedings.neurips.cc/paper/2020/hash/1fc214004c9481e4c8073e85323bfd4b-Abstract.html,https://dblp.org/rec/conf/nips/HanSH20
6248,2020,Kai Han 0002,,,Tong Zhang,,,NeurIPS,"model rubik's cube - twisting resolution, depth and width for tinynets.",6,https://proceedings.neurips.cc/paper/2020/hash/e069ea4c9c233d36ff9c7f329bc08ff1-Abstract.html,https://dblp.org/rec/conf/nips/HanWZZXZ20
6249,2020,Tengda Han,university of electronic science & technology of china,China,Andrew Zisserman,aalto university,Finland,NeurIPS,self-supervised co-training for video representation learning.,3,https://proceedings.neurips.cc/paper/2020/hash/3def184ad8f4755ff269862ea77393dd-Abstract.html,https://dblp.org/rec/conf/nips/HanXZ20
6250,2020,Ayoub El Hanchi,duke university,United States,David A. Stephens,univ of maryland / microsoft research,United States,NeurIPS,adaptive importance sampling for finite-sum optimization and sampling with decreasing step-sizes.,2,https://proceedings.neurips.cc/paper/2020/hash/b58f7d184743106a8a66028b7a28937c-Abstract.html,https://dblp.org/rec/conf/nips/HanchiS20
6251,2020,Nicolai Häni,,,Volkan Isler,,,NeurIPS,continuous object representation networks - novel view synthesis without target view supervision.,4,https://proceedings.neurips.cc/paper/2020/hash/43a7c24e2d1fe375ce60d84ac901819f-Abstract.html,https://dblp.org/rec/conf/nips/HaniECI20
6252,2020,Filip Hanzely,u washington,United States,Peter Richtárik,deepmind & university of oxford,United Kingdom,NeurIPS,lower bounds and optimal algorithms for personalized federated learning.,4,https://proceedings.neurips.cc/paper/2020/hash/187acf7982f3c169b3075132380986e4-Abstract.html,https://dblp.org/rec/conf/nips/HanzelyHHR20
6253,2020,Yi Hao,,,Vaishakh Ravindrakumar,,,NeurIPS,"surf - a simple, universal, robust, fast distribution learning algorithm.",4,https://proceedings.neurips.cc/paper/2020/hash/7ac52e3f2729d1b3f6d2b7e8f6467226-Abstract.html,https://dblp.org/rec/conf/nips/HaoJOR20
6254,2020,Yi Hao,mpi for biological cybernetics & university of tübingen,Germany,Ping Li 0001,university tübingen,Germany,NeurIPS,optimal prediction of the number of unseen species with multiplicity.,2,https://proceedings.neurips.cc/paper/2020/hash/618790ae971abb5610b16c826fb72d01-Abstract.html,https://dblp.org/rec/conf/nips/HaoL20
6255,2020,Botao Hao,deepmind,United States,Mengdi Wang,harvard,United States,NeurIPS,high-dimensional sparse linear bandits.,3,https://proceedings.neurips.cc/paper/2020/hash/7a006957be65e608e863301eb98e1808-Abstract.html,https://dblp.org/rec/conf/nips/HaoLW20
6256,2020,Yi Hao,,,Alon Orlitsky,,,NeurIPS,profile entropy - a fundamental measure for the learnability and compressibility of distributions.,2,https://proceedings.neurips.cc/paper/2020/hash/4dbf29d90d5780cab50897fb955e4373-Abstract.html,https://dblp.org/rec/conf/nips/HaoO20
6257,2020,Elfarouk Harb,,,Ho Shan Lam,,,NeurIPS,kfc - a scalable approximation algorithm for $k$-center fair clustering.,2,https://proceedings.neurips.cc/paper/2020/hash/a6d259bfbfa2062843ef543e21d7ec8e-Abstract.html,https://dblp.org/rec/conf/nips/HarbL20
6258,2020,Erik Härkönen,,,Sylvain Paris,,,NeurIPS,ganspace - discovering interpretable gan controls.,4,https://proceedings.neurips.cc/paper/2020/hash/6fe43269967adbb64ec6149852b5cc3e-Abstract.html,https://dblp.org/rec/conf/nips/HarkonenHLP20
6259,2020,Peter M. C. Harrison,university of washington,United States,Nori Jacoby,university of washington,United States,NeurIPS,gibbs sampling with people.,8,https://proceedings.neurips.cc/paper/2020/hash/7880d7226e872b776d8b9f23975e2a3d-Abstract.html,https://dblp.org/rec/conf/nips/HarrisonMARATLJ20
6260,2020,James Harrison,bytedance inc.,China,Marco Pavone,columbia university,United States,NeurIPS,continuous meta-learning without tasks.,4,https://proceedings.neurips.cc/paper/2020/hash/cc3f5463bc4d26bc38eadc8bcffbc654-Abstract.html,https://dblp.org/rec/conf/nips/HarrisonSFP20
6261,2020,Jason S. Hartford,columbia university,United States,Barak Lenz,tencent,China,NeurIPS,exemplar guided active learning.,6,https://proceedings.neurips.cc/paper/2020/hash/993edc98ca87f7e08494eec37fa836f7-Abstract.html,https://dblp.org/rec/conf/nips/HartfordLRPLL20
6262,2020,Nicholas J. A. Harvey,massachusetts institute of technology,United States,Tasuku Soma,mit,United States,NeurIPS,improved algorithms for online submodular maximization via first-order regret bounds.,3,https://proceedings.neurips.cc/paper/2020/hash/0163cceb20f5ca7b313419c068abd9dc-Abstract.html,https://dblp.org/rec/conf/nips/HarveyLS20
6263,2020,Avinatan Hassidim,stanford,United States,Uri Stemmer,boston college,United States,NeurIPS,adversarially robust streaming algorithms via differential privacy.,5,https://proceedings.neurips.cc/paper/2020/hash/0172d289da48c48de8c5ebf3de9f7ee1-Abstract.html,https://dblp.org/rec/conf/nips/HassidimKMMS20
6264,2020,Avinatan Hassidim,uc berkeley,United States,Yaron Singer,uc berkeley,United States,NeurIPS,an optimal elimination algorithm for learning a best arm.,3,https://proceedings.neurips.cc/paper/2020/hash/7a43ed4e82d06a1e6b2e88518fb8c2b0-Abstract.html,https://dblp.org/rec/conf/nips/HassidimKS20
6265,2020,Ye He,university of pennsylvania,United States,Murat A. Erdogdu,microsoft research,United States,NeurIPS,"on the ergodicity, bias and asymptotic normality of randomized midpoint sampling method.",3,https://proceedings.neurips.cc/paper/2020/hash/5265d33c184af566aeb7ef8afd0b9b03-Abstract.html,https://dblp.org/rec/conf/nips/HeBE20
6266,2020,Junxian He,google.com,United States,Graham Neubig,university of washington,United States,NeurIPS,learning sparse prototypes for text generation.,3,https://proceedings.neurips.cc/paper/2020/hash/a8ef1979aeec2737ae3830ec543ed0df-Abstract.html,https://dblp.org/rec/conf/nips/HeBN20
6267,2020,Tong He,,,Stefano Soatto,,,NeurIPS,geo-pifu - geometry and pixel aligned implicit functions for single-view human reconstruction.,4,https://proceedings.neurips.cc/paper/2020/hash/690f44c8c2b7ded579d01abe8fdb6110-Abstract.html,https://dblp.org/rec/conf/nips/HeCJS20
6268,2020,Bobby He,stanford university,United States,Yee Whye Teh,insitro,United States,NeurIPS,bayesian deep ensembles via the neural tangent kernel.,3,https://proceedings.neurips.cc/paper/2020/hash/0b1ec366924b26fc98fa7b71a9c249cf-Abstract.html,https://dblp.org/rec/conf/nips/HeLT20
6269,2020,Jinke He,the ohio state university,United States,Frans A. Oliehoek,ohio state university,United States,NeurIPS,influence-augmented online planning for complex environments.,3,https://proceedings.neurips.cc/paper/2020/hash/2e6d9c6052e99fcdfa61d9b9da273ca2-Abstract.html,https://dblp.org/rec/conf/nips/HeSO20
6270,2020,Shushan He,carnegie mellon university,United States,Xiaojing Ye,carnegie mellon university,United States,NeurIPS,network diffusions via neural mean-field dynamics.,3,https://proceedings.neurips.cc/paper/2020/hash/1730f69e6f66d5f0c741799e82351f81-Abstract.html,https://dblp.org/rec/conf/nips/HeZY20
6271,2020,Niklas Heim,ibm research,United States,Vásek Smídl,skytree inc. and georgia tech,United States,NeurIPS,neural power units.,3,https://proceedings.neurips.cc/paper/2020/hash/48e59000d7dfcf6c1d96ce4a603ed738-Abstract.html,https://dblp.org/rec/conf/nips/HeimPS20
6272,2020,Amélie Héliou,georgia institute of technology,United States,Thibaud Rahier,skytree inc. and georgia tech,United States,NeurIPS,online non-convex optimization with imperfect feedback.,4,https://proceedings.neurips.cc/paper/2020/hash/c7c46d4baf816bfb07c7f3bf96d88544-Abstract.html,https://dblp.org/rec/conf/nips/HeliouMMR20
6273,2020,Ari Heljakka,umass lowell,United States,Arno Solin,uc berkeley,United States,NeurIPS,deep automodulators.,4,https://proceedings.neurips.cc/paper/2020/hash/9df81829c4ebc9c427b9afe0438dce5a-Abstract.html,https://dblp.org/rec/conf/nips/HeljakkaHKS20
6274,2020,Paul Henderson,ibm,United States,Christoph H. Lampert,okinawa institute of science and technology graduate university,Japan,NeurIPS,unsupervised object-centric video generation and decomposition in 3d.,2,https://proceedings.neurips.cc/paper/2020/hash/20125fd9b2d43e340a35fb0278da235d-Abstract.html,https://dblp.org/rec/conf/nips/HendersonL20
6275,2020,Hadrien Hendrikx,none,Nan,Laurent Massoulié,none,Nan,NeurIPS,dual-free stochastic decentralized optimization with variance reduction.,3,https://proceedings.neurips.cc/paper/2020/hash/e22312179bf43e61576081a2f250f845-Abstract.html,https://dblp.org/rec/conf/nips/HendrikxBM20
6276,2020,Mark Herbster,duke,United States,Lisa Tse,none,Nan,NeurIPS,online multitask learning with long-term memory.,3,https://proceedings.neurips.cc/paper/2020/hash/cdfa4c42f465a5a66871587c69fcfa34-Abstract.html,https://dblp.org/rec/conf/nips/HerbsterPT20
6277,2020,Mark Herbster,uc irvine,United States,Lisa Tse,"university of california, irvine",United States,NeurIPS,online matrix completion with side information.,3,https://proceedings.neurips.cc/paper/2020/hash/eb06b9db06012a7a4179b8f3cb5384d3-Abstract.html,https://dblp.org/rec/conf/nips/HerbsterPT20a
6278,2020,Katherine L. Hermann,uc berkeley,United States,Simon Kornblith,redwood center/uc berkeley,United States,NeurIPS,the origins and prevalence of texture bias in convolutional neural networks.,3,https://proceedings.neurips.cc/paper/2020/hash/db5f9f42a7157abe65bb145000b5871a-Abstract.html,https://dblp.org/rec/conf/nips/HermannCK20
6279,2020,Katherine L. Hermann,"university of washington, apple",United States,Andrew K. Lampinen,massachusetts institute of technology,United States,NeurIPS,"what shapes feature representations? exploring datasets, architectures, and training.",2,https://proceedings.neurips.cc/paper/2020/hash/71e9c6620d381d60196ebe694840aaaa-Abstract.html,https://dblp.org/rec/conf/nips/HermannL20
6280,2020,Tom Heskes,,,Tom Claassen,,,NeurIPS,causal shapley values - exploiting causal knowledge to explain individual predictions of complex models.,4,https://proceedings.neurips.cc/paper/2020/hash/32e54441e6382a7fbacbbbaf3c450059-Abstract.html,https://dblp.org/rec/conf/nips/HeskesSBC20
6281,2020,Brian Hie,princeton university,United States,Bonnie Berger,none,Nan,NeurIPS,learning mutational semantics.,4,https://proceedings.neurips.cc/paper/2020/hash/6754e06e46dfa419d5afe3c9781cecad-Abstract.html,https://dblp.org/rec/conf/nips/HieZBB20
6282,2020,Gaurush Hiranandani,cambridge university,"England, United Kingdom",Oluwasanmi Koyejo,university of cambridge,"England, United Kingdom",NeurIPS,fair performance metric elicitation.,3,https://proceedings.neurips.cc/paper/2020/hash/7ec2442aa04c157590b2fa1a7d093a33-Abstract.html,https://dblp.org/rec/conf/nips/HiranandaniNK20
6283,2020,Elad Hirsch,,,Ayellet Tal,,,NeurIPS,color visual illusions - a statistics-based computational model.,2,https://proceedings.neurips.cc/paper/2020/hash/6b39183e7053a0106e4376f4e9c5c74d-Abstract.html,https://dblp.org/rec/conf/nips/HirschT20
6284,2020,Jonathan Ho,"jfrc, hhmi",United States,Pieter Abbeel,hhmi,United States,NeurIPS,denoising diffusion probabilistic models.,3,https://proceedings.neurips.cc/paper/2020/hash/4c5bcfec8584af0d967f1ab10179ca4b-Abstract.html,https://dblp.org/rec/conf/nips/HoJA20
6285,2020,Chih-Hui Ho,,,Nuno Vasconcelos,,,NeurIPS,contrastive learning with adversarial examples.,2,https://proceedings.neurips.cc/paper/2020/hash/c68c9c8258ea7d85472dd6fd0015f047-Abstract.html,https://dblp.org/rec/conf/nips/HoN20
6286,2020,Quang Minh Hoang,princeton university,United States,David P. Woodruff,princeton,United States,NeurIPS,revisiting the sample complexity of sparse spectrum approximation of gaussian processes.,4,https://proceedings.neurips.cc/paper/2020/hash/95b431e51fc53692913da5263c214162-Abstract.html,https://dblp.org/rec/conf/nips/HoangHPW20
6287,2020,Dirk van der Hoeven,columbia university,United States,Dirk van der Hoeven,columbia university,United States,NeurIPS,exploiting the surrogate gap in online multiclass classification.,1,https://proceedings.neurips.cc/paper/2020/hash/6ce8d8f3b038f737cefcdafcf3752452-Abstract.html,https://dblp.org/rec/conf/nips/Hoeven20
6288,2020,Dirk van der Hoeven,oracle labs,United States,Haipeng Luo,umass amherst,United States,NeurIPS,comparator-adaptive convex bandits.,3,https://proceedings.neurips.cc/paper/2020/hash/e4f37b9ed429c1fe5ce61860d9902521-Abstract.html,https://dblp.org/rec/conf/nips/HoevenCL20
6289,2020,Sarah Jane Hong,"university of california, berkeley",United States,Ian Thompson,princeton,United States,NeurIPS,low distortion block-resampling with spatially stochastic networks.,4,https://proceedings.neurips.cc/paper/2020/hash/2f380b99d45812a211da102c04dc1ddb-Abstract.html,https://dblp.org/rec/conf/nips/HongABT20
6290,2020,Joey Hong,tu berlin,Germany,Craig Boutilier,tu berlin,Germany,NeurIPS,latent bandits revisited.,6,https://proceedings.neurips.cc/paper/2020/hash/9b7c8d13e4b2f08895fb7bcead930b46-Abstract.html,https://dblp.org/rec/conf/nips/HongKZCAB20
6291,2020,Yicong Hong,amazon,United States,Stephen Gould,amazon,United States,NeurIPS,language and visual entity relationship graph for agent navigation.,5,https://proceedings.neurips.cc/paper/2020/hash/56dc0997d871e9177069bb472574eb29-Abstract.html,https://dblp.org/rec/conf/nips/HongOQ0G20
6292,2020,Emiel Hoogeboom,google inc.,United States,Max Welling,"university of washington, seattle",United States,NeurIPS,the convolution exponential and generalized sylvester flows.,4,https://proceedings.neurips.cc/paper/2020/hash/d3f06eef2ffac7faadbe3055a70682ac-Abstract.html,https://dblp.org/rec/conf/nips/HoogeboomSTW20
6293,2020,Samuel B. Hopkins,,,Fred Zhang,,,NeurIPS,"robust and heavy-tailed mean estimation made simple, via regret minimization.",3,https://proceedings.neurips.cc/paper/2020/hash/8a1276c25f5efe85f0fc4020fbf5b4f8-Abstract.html,https://dblp.org/rec/conf/nips/Hopkins0Z20
6294,2020,Max Hopkins,massachusetts institute of technology,United States,Shachar Lovett,mit,United States,NeurIPS,the power of comparisons for actively learning linear classifiers.,3,https://proceedings.neurips.cc/paper/2020/hash/4607f7fff0dce694258e1c637512aa9d-Abstract.html,https://dblp.org/rec/conf/nips/HopkinsKL20
6295,2020,Ehsan Hosseini-Asl,none,Nan,Richard Socher,columbia university,United States,NeurIPS,a simple language model for task-oriented dialogue.,5,https://proceedings.neurips.cc/paper/2020/hash/e946209592563be0f01c844ab2170f0c-Abstract.html,https://dblp.org/rec/conf/nips/Hosseini-AslMWY20
6296,2020,Lu Hou,,,Qun Liu,,,NeurIPS,dynabert - dynamic bert with adaptive width and depth.,6,https://proceedings.neurips.cc/paper/2020/hash/6f5216f8d89b086c18298e043bfe48ed-Abstract.html,https://dblp.org/rec/conf/nips/HouHSJCL20
6297,2020,Yu-Guan Hsieh,,,Panayotis Mertikopoulos,,,NeurIPS,"explore aggressively, update conservatively - stochastic extragradient methods with variable stepsize scaling.",4,https://proceedings.neurips.cc/paper/2020/hash/ba9a56ce0a9bfa26e8ed9e10b2cc8f46-Abstract.html,https://dblp.org/rec/conf/nips/HsiehIMM20
