,year,first-author,first-author-affiliation,first-author-author-affiliation-country,last-author,last-author-affiliation,last-author-affiliation-country,journal/conference,title,number-of-authors,paper-url,DBLP-url
1856,2020,Sanghack Lee,,,Elias Bareinboim,,,AAAI,Identifiability from a Combination of Observations and Experiments.,3,https://aaai.org/ojs/index.php/AAAI/article/view/7119,https://dblp.org/rec/conf/aaai/LeeCB20
1857,2020,Sanghack Lee,,,Elias Bareinboim,,,AAAI,General Transportability - Synthesizing Observations and Experiments from Heterogeneous Domains.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6582,https://dblp.org/rec/conf/aaai/LeeCB20a
1858,2020,Sang-Ho Lee,,,Nojun Kwak,,,AAAI,URNet - User-Resizable Residual Networks with Conditional Gating Module.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5886,https://dblp.org/rec/conf/aaai/LeeCK20
1859,2020,Kyungjae Lee,,,Seung-won Hwang,,,AAAI,Segment-Then-Rank - Non-Factoid Question Answering on Instructional Videos.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6327,https://dblp.org/rec/conf/aaai/LeeDJLH20
1860,2020,Xian Yeow Lee,,,Soumik Sarkar,,,AAAI,Spatiotemporally Constrained Action Space Attacks on Deep Reinforcement Learning Agents.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5887,https://dblp.org/rec/conf/aaai/LeeGTHS20
1861,2020,Byung-Jun Lee 0001,,,Kee-Eung Kim,,,AAAI,Residual Neural Processes.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5883,https://dblp.org/rec/conf/aaai/LeeHK20
1862,2020,Janghyeon Lee,,,Junmo Kim,,,AAAI,Residual Continual Learning.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5884,https://dblp.org/rec/conf/aaai/LeeJHK20
1863,2020,Jongmin Lee 0004,,,Kee-Eung Kim,,,AAAI,Monte-Carlo Tree Search in Continuous Action Spaces with Value Gradients.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5885,https://dblp.org/rec/conf/aaai/LeeJKK20
1864,2020,Donghyeon Lee,,,Chang Wook Ahn,,,AAAI,BattleNet - Capturing Advantageous Battlefield in RTS Games (Student Abstract).,3,https://aaai.org/ojs/index.php/AAAI/article/view/7197,https://dblp.org/rec/conf/aaai/LeeKA20
1865,2020,Kyoung Jun Lee,,,Jungho Yoon,,,AAAI,Embedding Convolution Neural Network-Based Defect Finder for Deployed Vision Inspector in Manufacturing Company Frontec.,4,https://aaai.org/ojs/index.php/AAAI/article/view/7020,https://dblp.org/rec/conf/aaai/LeeKMY20
1866,2020,Pilhyeon Lee,,,Hyeran Byun,,,AAAI,Background Suppression Network for Weakly-Supervised Temporal Action Localization.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6793,https://dblp.org/rec/conf/aaai/LeeUB20
1867,2020,Zhendong Lei,,,Shaowei Cai,,,AAAI,Solving Set Cover and Dominating Set via Maximum Satisfiability.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5517,https://dblp.org/rec/conf/aaai/LeiC20
1868,2020,Zijian Lei,,,Liang Lan,,,AAAI,Improved Subsampled Randomized Hadamard Transform for Linear SVM.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5880,https://dblp.org/rec/conf/aaai/LeiL20
1869,2020,Chenyi Lei,,,Houqiang Li,,,AAAI,Multi-Question Learning for Visual Question Answering.,7,https://aaai.org/ojs/index.php/AAAI/article/view/6794,https://dblp.org/rec/conf/aaai/LeiWLLWTL20
1870,2020,Adam Lerer,,,Noam Brown,,,AAAI,Improving Policies via Search in Cooperative Partially Observable Games.,4,https://aaai.org/ojs/index.php/AAAI/article/view/6208,https://dblp.org/rec/conf/aaai/LererHFB20
1871,2020,Alexander Levine 0001,,,Soheil Feizi,,,AAAI,Robustness Certificates for Sparse Adversarial Attacks by Randomized Ablation.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5888,https://dblp.org/rec/conf/aaai/LevineF20
1872,2020,Fei Li,,,Hong Yu 0001,,,AAAI,ICD Coding from Clinical Text Using Multi-Filter Residual Convolutional Neural Network.,2,https://aaai.org/ojs/index.php/AAAI/article/view/6331,https://dblp.org/rec/conf/aaai/Li020
1873,2020,Shenglan Li,,,Qiang Yu 0005,,,AAAI,New Efficient Multi-Spike Learning for Fast Processing and Robust Learning.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5896,https://dblp.org/rec/conf/aaai/Li020a
1874,2020,Bing Li,,,Yi Wang 0017,,,AAAI,GraphER - Token-Centric Entity Resolution with Graph Convolutional Neural Networks.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6330,https://dblp.org/rec/conf/aaai/Li0SZAW20
1875,2020,Hongchao Li,,,Bin Luo 0001,,,AAAI,Multi-Spectral Vehicle Re-Identification - A Challenge.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6796,https://dblp.org/rec/conf/aaai/Li0ZZ020
1876,2020,Lin Li,,,Lin Li,,,AAAI,Selecting Portfolios Directly Using Recurrent Reinforcement Learning (Student Abstract).,1,https://aaai.org/ojs/index.php/AAAI/article/view/7201,https://dblp.org/rec/conf/aaai/Li20
1877,2020,Yiyuan Li,,,Alan W. Black,,,AAAI,Towards Minimal Supervision BERT-Based Grammar Error Correction (Student Abstract).,3,https://aaai.org/ojs/index.php/AAAI/article/view/7202,https://dblp.org/rec/conf/aaai/LiAB20
1878,2020,Yingwei Li,,,Alan L. Yuille,,,AAAI,Learning Transferable Adversarial Examples via Ghost Networks.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6810,https://dblp.org/rec/conf/aaai/LiBZXZY20
1879,2020,Gen Li,,,Daxin Jiang,,,AAAI,Unicoder-VL - A Universal Encoder for Vision and Language by Cross-Modal Pre-Training.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6795,https://dblp.org/rec/conf/aaai/LiDFGJ20
1880,2020,Xinjian Li,,,Florian Metze,,,AAAI,Towards Zero-Shot Learning for Automatic Phonemic Transcription.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6341,https://dblp.org/rec/conf/aaai/LiDM0BM20
1881,2020,Yuhang Li,,,Wei Wang 0059,,,AAAI,RTN - Reparameterized Ternary Network.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5912,https://dblp.org/rec/conf/aaai/LiDZBCW20
1882,2020,Wentian Li,,,Yu-Jin Zhang,,,AAAI,MRI Reconstruction with Interpretable Pixel-Wise Operations Using Reinforcement Learning.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5423,https://dblp.org/rec/conf/aaai/LiFANZ20
1883,2020,Peng-Hsuan Li,,,Wei-Yun Ma,,,AAAI,Why Attention? Analyze BiLSTM Deficiency and Its Remedies in the Case of NER.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6338,https://dblp.org/rec/conf/aaai/LiFM20
1884,2020,Shikun Li,,,Weiqiang Wang,,,AAAI,Coupled-View Deep Classifier Learning from Multiple Noisy Annotators.,7,https://aaai.org/ojs/index.php/AAAI/article/view/5898,https://dblp.org/rec/conf/aaai/LiGHZWLW20
1885,2020,Yang Li 0012,,,Junier Oliva,,,AAAI,A Forest from the Trees - Generation through Neighborhoods.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5909,https://dblp.org/rec/conf/aaai/LiGO20
1886,2020,Wei Li 0132,,,Xiatian Zhu,,,AAAI,Neural Graph Embedding for Neural Architecture Search.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5903,https://dblp.org/rec/conf/aaai/LiGZ20
1887,2020,Wei Li,,,Yongchuan Tang,,,AAAI,FET-GAN - Font and Effect Transfer via K-shot Adaptive Instance Normalization.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5535,https://dblp.org/rec/conf/aaai/LiHQLT20
1888,2020,Shuheng Li,,,Hongning Wang,,,AAAI,Relation Inference among Sensor Time Series in Smart Buildings with Metric Learning.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5900,https://dblp.org/rec/conf/aaai/LiHW20
1889,2020,Aaron W. Li,,,Jesse Hoey,,,AAAI,ALOHA - Artificial Learning of Human Attributes for Dialogue Agents.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6328,https://dblp.org/rec/conf/aaai/LiJFSZH20
1890,2020,Yang Li,,,Bin Cui 0001,,,AAAI,Efficient Automatic CASH via Rising Bandits.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5910,https://dblp.org/rec/conf/aaai/LiJGSZ020
1891,2020,Max Guangyu Li,,,Yan Liu 0002,,,AAAI,Generative Attention Networks for Multi-Agent Behavioral Modeling.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6209,https://dblp.org/rec/conf/aaai/LiJZC020
1892,2020,Tianbo Li,,,Yiping Ke,,,AAAI,Tweedie-Hawkes Processes - Interpreting the Phenomena of Outbreaks.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5902,https://dblp.org/rec/conf/aaai/LiK20
1893,2020,Chao Li,,,Qibin Zhao,,,AAAI,Beyond Unfolding - Exact Recovery of Latent Convex Tensor Decomposition Under Reshuffling.,7,https://aaai.org/ojs/index.php/AAAI/article/view/5890,https://dblp.org/rec/conf/aaai/LiKSN0XZ20
1894,2020,Dingwen Li,,,Marin Kollef,,,AAAI,DeepAlerts - Deep Learning Based Multi-Horizon Alerts for Clinical Deterioration on Oncology Hospital Wards.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5417,https://dblp.org/rec/conf/aaai/LiL0K20
1895,2020,Lile Li,,,Wei Liu,,,AAAI,Travel Time Prediction on Un-Monitored Roads - A Spatial Factorization Machine Based Approach (Student Abstract).,2,https://aaai.org/ojs/index.php/AAAI/article/view/7200,https://dblp.org/rec/conf/aaai/LiL20
1896,2020,Yaoyi Li,,,Hongtao Lu,,,AAAI,Natural Image Matting via Guided Contextual Attention.,2,https://aaai.org/ojs/index.php/AAAI/article/view/6809,https://dblp.org/rec/conf/aaai/LiL20a
1897,2020,Jian Li,,,Yongmei Liu 0001,,,AAAI,Automatic Verification of Liveness Properties in the Situation Calculus.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5679,https://dblp.org/rec/conf/aaai/LiL20b
1898,2020,Xin Li 0056,,,Wai Lam,,,AAAI,Relevance-Promoting Language Model for Short-Text Conversation.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6340,https://dblp.org/rec/conf/aaai/LiLBLL20
1899,2020,Weida Li,,,Daoqiang Zhang,,,AAAI,Graph-Based Decoding Model for Functional Alignment of Unaligned fMRI Data.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5650,https://dblp.org/rec/conf/aaai/LiLCZ20
1900,2020,Yang Li 0082,,,Richard Yi Da Xu,,,AAAI,Geometry-Driven Self-Supervised Method for 3D Human Pose Estimation.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6808,https://dblp.org/rec/conf/aaai/LiLJZHX20
1901,2020,Xiangfeng Li,,,Xueqi Cheng,,,AAAI,FlowScope - Spotting Money Laundering Based on Graphs.,8,https://aaai.org/ojs/index.php/AAAI/article/view/5906,https://dblp.org/rec/conf/aaai/LiLLHSHHC20
1902,2020,Hongbo Li,,,Minghao Yin,,,AAAI,Finding Good Subtrees for Constraint Optimization Problems Using Frequent Pattern Mining.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5518,https://dblp.org/rec/conf/aaai/LiLMY20
1903,2020,Xiangrui Li,,,Dongxiao Zhu,,,AAAI,On the Learning Property of Logistic and Softmax Losses for Deep Neural Networks.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5907,https://dblp.org/rec/conf/aaai/LiLPZ20
1904,2020,Bing Li,,,Xiang Zhao 0002,,,AAAI,Recursively Binary Modification Model for Nested Named Entity Recognition.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6329,https://dblp.org/rec/conf/aaai/LiLS0020
1905,2020,Qi Li 0005,,,Zhenan Sun,,,AAAI,Age Progression and Regression with Spatial Attention Modules.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6800,https://dblp.org/rec/conf/aaai/LiLS20
1906,2020,Yang Li,,,Jing Jiang 0002,,,AAAI,Self-Attention Enhanced Selective Gate with Entity-Aware Embedding for Distantly Supervised Relation Extraction.,7,https://aaai.org/ojs/index.php/AAAI/article/view/6342,https://dblp.org/rec/conf/aaai/LiLSZYHJ20
1907,2020,Naihan Li,,,Ming Liu,,,AAAI,RobuTrans - A Robust Transformer-Based Text-to-Speech Model.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6337,https://dblp.org/rec/conf/aaai/LiLW0ZL20
1908,2020,Jian Li 0040,,,Weiping Wang 0005,,,AAAI,Automated Spectral Kernel Learning.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5892,https://dblp.org/rec/conf/aaai/LiLW20
1909,2020,Shu Li,,,Wei Wang 0028,,,AAAI,Co-GCN for Multi-View Semi-Supervised Learning.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5901,https://dblp.org/rec/conf/aaai/LiLW20a
1910,2020,Juntao Li,,,Rui Yan 0001,,,AAAI,Cross-Lingual Low-Resource Set-to-Description Retrieval for Global E-Commerce.,8,https://aaai.org/ojs/index.php/AAAI/article/view/6335,https://dblp.org/rec/conf/aaai/LiLWBLL0Y20
1911,2020,Yuxi Li,,,Shugong Xu,,,AAAI,Finding Action Tubes with a Sparse-to-Dense Framework.,8,https://aaai.org/ojs/index.php/AAAI/article/view/6811,https://dblp.org/rec/conf/aaai/LiLWSQXWX20
1912,2020,Ge Li,,,Guotong Xie,,,AAAI,Region Focus Network for Joint Optic Disc and Cup Segmentation.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5418,https://dblp.org/rec/conf/aaai/LiLZGX20
1913,2020,Yuan Li,,,Jianfeng Gao,,,AAAI,Complementary Auxiliary Classifiers for Label-Conditional Text Generation.,7,https://aaai.org/ojs/index.php/AAAI/article/view/6346,https://dblp.org/rec/conf/aaai/LiLZLZCG20
1914,2020,Jin Li,,,Jingkuan Song,,,AAAI,Graph Attention Based Proposal 3D ConvNets for Action Detection.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5893,https://dblp.org/rec/conf/aaai/LiLZZZS20
1915,2020,Jun Li,,,Kai Xu,,,AAAI,Learning Part Generation and Assembly for Structure-Aware Shape Synthesis.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6798,https://dblp.org/rec/conf/aaai/LiNX20
1916,2020,Xingyi Li,,,Fuxin Li,,,AAAI,ScaleNet - Improve CNNs through Recursively Rescaling Objects.,4,https://aaai.org/ojs/index.php/AAAI/article/view/6806,https://dblp.org/rec/conf/aaai/LiQFL20
1917,2020,Yu Li,,,Zhou Yu,,,AAAI,End-to-End Trainable Non-Collaborative Dialog System.,4,https://aaai.org/ojs/index.php/AAAI/article/view/6345,https://dblp.org/rec/conf/aaai/LiQSY20
1918,2020,Xiaoxue Li,,,Yanbing Liu,,,AAAI,Type-Aware Anchor Link Prediction across Heterogeneous Networks Based on Graph Attention Network.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5345,https://dblp.org/rec/conf/aaai/LiSCLTL20
1919,2020,Jia Li,,,Zengfu Wang,,,AAAI,Simple Pose - Rethinking and Improving a Bottom-up Approach for Multi-Person Pose Estimation.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6797,https://dblp.org/rec/conf/aaai/LiSW20
1920,2020,Peng Li,,,Hui Kong,,,AAAI,Hierarchical Knowledge Squeezed Adversarial Network Compression.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6799,https://dblp.org/rec/conf/aaai/LiSXQK20
1921,2020,Ziyue Li,,,Fugee Tsung,,,AAAI,Tensor Completion for Weakly-Dependent Data on Graph for Metro Passenger Flow Prediction.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5915,https://dblp.org/rec/conf/aaai/LiSYZT20
1922,2020,Jun Li,,,Li-Wei H. Lehman,,,AAAI,Robust Low-Rank Discovery of Data-Driven Partial Differential Equations.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5420,https://dblp.org/rec/conf/aaai/LiSZL20
1923,2020,Minming Li,,,Xiaowei Wu 0001,,,AAAI,Defending with Shared Resources on a Network.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5585,https://dblp.org/rec/conf/aaai/LiTW20
1924,2020,Yu Li,,,Yi Chang 0001,,,AAAI,Learning Signed Network Embedding via Graph Attention.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5911,https://dblp.org/rec/conf/aaai/LiTZC20
1925,2020,Wenjing Li,,,ZhongCheng Wu,,,AAAI,OVL - One-View Learning for Human Retrieval.,2,https://aaai.org/ojs/index.php/AAAI/article/view/6804,https://dblp.org/rec/conf/aaai/LiW20
1926,2020,Zun Li,,,Michael P. Wellman,,,AAAI,Structure Learning for Approximate Solution of Many-Player Games.,2,https://aaai.org/ojs/index.php/AAAI/article/view/5586,https://dblp.org/rec/conf/aaai/LiW20a
1927,2020,Zuchao Li,,,Hai Zhao,,,AAAI,Explicit Sentence Compression for Neural Machine Translation.,7,https://aaai.org/ojs/index.php/AAAI/article/view/6347,https://dblp.org/rec/conf/aaai/LiWCUS0Z20
1928,2020,Zhenmao Li,,,Junjie Yan,,,AAAI,Learning to Auto Weight - Entirely Data-Driven and Highly Efficient Weighting Framework.,7,https://aaai.org/ojs/index.php/AAAI/article/view/5913,https://dblp.org/rec/conf/aaai/LiWCWZLLY20
1929,2020,Qinbin Li,,,Bingsheng He,,,AAAI,Practical Federated Gradient Boosting Decision Trees.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5895,https://dblp.org/rec/conf/aaai/LiWH20
1930,2020,Diangang Li,,,Yihong Gong,,,AAAI,Infrared-Visible Cross-Modal Person Re-Identification with an X Modality.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5891,https://dblp.org/rec/conf/aaai/LiWHG20
1931,2020,Xiaoyun Li,,,Ping Li 0001,,,AAAI,IVFS - Simple and Efficient Feature Selection for High Dimensional Topology Preservation.,3,https://aaai.org/ojs/index.php/AAAI/article/view/5908,https://dblp.org/rec/conf/aaai/LiWL20
1932,2020,Junyi Li,,,Michael P. Wellman,,,AAAI,Generating Realistic Stock Market Order Streams.,5,https://aaai.org/ojs/index.php/AAAI/article/view/5415,https://dblp.org/rec/conf/aaai/LiWLSW20
1933,2020,Zhiming Li,,,Kun Qian,,,AAAI,Adabot - Fault-Tolerant Java Decompiler (Student Abstract).,3,https://aaai.org/ojs/index.php/AAAI/article/view/7203,https://dblp.org/rec/conf/aaai/LiWQ20
1934,2020,Qinbin Li,,,Bingsheng He,,,AAAI,Privacy-Preserving Gradient Boosting Decision Trees.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5422,https://dblp.org/rec/conf/aaai/LiWWH20
1935,2020,Yanyang Li,,,Jingbo Zhu,,,AAAI,Neural Machine Translation with Joint Representation.,5,https://aaai.org/ojs/index.php/AAAI/article/view/6344,https://dblp.org/rec/conf/aaai/LiWXLZ20
1936,2020,Rumeng Li,,,Hong Yu,,,AAAI,"MetaMT, a Meta Learning Method Leveraging Multiple Domain Data for Low Resource Machine Translation.",3,https://aaai.org/ojs/index.php/AAAI/article/view/6339,https://dblp.org/rec/conf/aaai/LiWY20
1937,2020,Jian Li 0054,,,Zhaopeng Tu,,,AAAI,Neuron Interaction Based Representation Composition for Neural Machine Translation.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6334,https://dblp.org/rec/conf/aaai/LiWYSLT20
1938,2020,Xiang Li 0050,,,Zhihua Zhang,,,AAAI,Do Subsampled Newton Methods Work for High-Dimensional Data?,3,https://aaai.org/ojs/index.php/AAAI/article/view/5905,https://dblp.org/rec/conf/aaai/LiWZ20
1939,2020,Yi Li,,,Yong Wang,,,AAAI,PSENet - Psoriasis Severity Evaluation Network.,11,https://aaai.org/ojs/index.php/AAAI/article/view/5424,https://dblp.org/rec/conf/aaai/LiWZWKYGWFCW20
1940,2020,Jing Li,,,Yizhou Wang 0001,,,AAAI,Pose-Assisted Multi-Camera Collaboration for Active Object Tracking.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5419,https://dblp.org/rec/conf/aaai/LiXZKQ020
1941,2020,Jiacheng Li,,,Songlin Hu,,,AAAI,Who Are Controlled by The Same User? Multiple Identities Deception Detection via Social Interaction Activity (Student Abstract).,5,https://aaai.org/ojs/index.php/AAAI/article/view/7199,https://dblp.org/rec/conf/aaai/LiY0WH20
1942,2020,Shuzhao Li,,,Haoji Hu,,,AAAI,Appearance and Motion Enhancement for Video-Based Person Re-Identification.,3,https://aaai.org/ojs/index.php/AAAI/article/view/6802,https://dblp.org/rec/conf/aaai/LiYH20
1943,2020,Liang Li,,,Jianmin Wang 0001,,,AAAI,Simultaneous Learning of Pivots and Representations for Cross-Domain Sentiment Classification.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6336,https://dblp.org/rec/conf/aaai/LiYLTXW20
1944,2020,Yangming Li,,,Xiaolong Li,,,AAAI,Span-Based Neural Buffer - Towards Efficient and Effective Utilization of Long-Distance Context for Neural Sequence Models.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6343,https://dblp.org/rec/conf/aaai/LiYQ0LL20
1945,2020,Kang Li,,,Pheng-Ann Heng,,,AAAI,Towards Cross-Modality Medical Image Segmentation with Online Mutual Knowledge Distillation.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5421,https://dblp.org/rec/conf/aaai/LiYWH20
1946,2020,Zhihui Li,,,Huaxiang Zhang 0001,,,AAAI,Adaptive Two-Dimensional Embedded Image Clustering.,6,https://aaai.org/ojs/index.php/AAAI/article/view/5914,https://dblp.org/rec/conf/aaai/LiYWKLZ20
1947,2020,Shengxi Li,,,Danilo P. Mandic,,,AAAI,Solving General Elliptical Mixture Models through an Approximate Wasserstein Manifold.,4,https://aaai.org/ojs/index.php/AAAI/article/view/5897,https://dblp.org/rec/conf/aaai/LiYXM20
1948,2020,Haoran Li 0001,,,Bowen Zhou,,,AAAI,Aspect-Aware Multimodal Summarization for Chinese E-Commerce Products.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6332,https://dblp.org/rec/conf/aaai/LiYXWHZ20
1949,2020,Xiangtai Li,,,Kuiyuan Yang,,,AAAI,Gated Fully Fusion for Semantic Segmentation.,6,https://aaai.org/ojs/index.php/AAAI/article/view/6805,https://dblp.org/rec/conf/aaai/LiZHTTY20
