,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1418,Hamza Cherkaoui,CEA,Thomas Moreau,Inria,Learning to solve TV regularised problems with unrolled algorithms
1419,Kiran Thekumparampil,Univ. of Illinois at Urbana-Champaign,Sewoong Oh,University of Washington,Projection Efficient Subgradient Method and Optimal Nonsmooth Frank-Wolfe Method
1420,Amit Daniely,Hebrew University and Google Research,Amit Daniely,Hebrew University and Google Research,Neural Networks Learning and Memorization with (almost) no Over-Parameterization
1421,Surbhi Goel,Microsoft Research NYC,Frederic Koehler,MIT,From Boltzmann Machines to Neural Networks and Back Again
1422,Jonathan Kelner,MIT,Ankur Moitra,MIT,Learning Some Popular Gaussian Graphical Models without Condition Number Bounds
1423,Kuan-Yun Lee,"University of California, Berkeley",Thomas Courtade,UC Berkeley,Minimax Bounds for Generalized Linear Models
1424,William Gilpin,Harvard University,William Gilpin,Harvard University,Deep reconstruction of strange attractors from time series
1425,Arnab Ghosh,University of Oxford,Vinay Namboodiri,University of Bath,STEER : Simple Temporal Regularization For Neural ODE
1426,Yufan Zhou,University at Buffalo,Jinhui Xu,SUNY at Buffalo,Learning Manifold Implicitly via Explicit Heat-Kernel Learning
1427,Qian Huang,Cornell University,Austin Benson,Cornell University,Better Set Representations For Relational Reasoning
1428,Sarah Hong,Latent Space,Ian Thompson,Latent Space,Low Distortion Block-Resampling with Spatially Stochastic Networks
1429,Xinshi Chen,Georgia Institution of Technology,Le Song,Georgia Institute of Technology,Understanding Deep Architecture with Reasoning Layer
1430,Menghao Li,Microsoft,Mingqin Li,Microsoft,AdaTune: Adaptive Tensor Program Compilation Made Efficient
1431,Woohyeon Shim,Postech,Minsu Cho,POSTECH,CircleGAN: Generative Adversarial Learning across Spherical Circles
1432,Hyeongju Kim,Seoul National University,Nam Soo Kim,Seoul National University,SoftFlow: Probabilistic Framework for Normalizing Flow on Manifolds
1433,Yang Song,Stanford University,Stefano Ermon,Stanford,Improved Techniques for Training Score-Based Generative Models
1434,Chaoning Zhang,KAIST,In So Kweon,KAIST,"UDH: Universal Deep Hiding for Steganography, Watermarking, and Light Field Messaging"
1435,Jacob Deasy,University of Cambridge,Pietro Lió,University of Cambridge,Constraining Variational Inference with Geometric Jensen-Shannon Divergence
1436,Titouan Vayer,ENS LYON,Nicolas Courty,"IRISA, Universite Bretagne-Sud",CO-Optimal Transport
1437,Viet Huynh,Monash University,Dinh Phung,Monash University,OTLDA: A Geometry-aware Optimal Transport Approach for Topic Modeling
1438,Hyun-Suk Lee,Sejong University,Mihaela van der Schaar,University of Cambridge,Robust Recursive Partitioning for Heterogeneous Treatment Effects with Uncertainty Quantification
1439,Cheng Zhang,Peking University,Cheng Zhang,Peking University,Improved Variational Bayesian Phylogenetic Inference with Normalizing Flows
1440,Jie Ren,"University of California, Merced",Dong Li,"University of California, Merced",HM-ANN: Efficient Billion-Point Nearest Neighbor Search on Heterogeneous Memory
1441,Zhenwei Dai,Rice University,ANSHUMALI Shrivastava,Rice University,Adaptive Learned Bloom Filter (Ada-BF): Efficient Utilization of the Classifier with Application to Real-Time Information Filtering on the Web
1442,Woosuk Kwon,Seoul National University,Byung-Gon Chun,Seoul National University,Nimble: Lightweight and Parallel GPU Task Scheduling for Deep Learning
1443,Masahiro Nakano,NTT communication science laboratories,Naonori Ueda,NTT Communication Science Labs. / RIKEN AIP,Baxter Permutation Process
1444,Pei Wang,Rutgers University-Newark,Patrick Shafto,Rutgers University - Newark,A mathematical theory of cooperative communication
1445,Zahra Razaee,Cedars Sinai,Arash Amini,UCLA,The Potts-Ising model for discrete multivariate data
1446,Quoc Phong Nguyen,National University of Singapore,Patrick Jaillet,MIT,Variational Bayesian Unlearning
1447,Pan Zhou,Salesforce,Steven Hoi,Salesforce,Theory-Inspired Path-Regularized Differential Network Architecture Search
1448,Houwen Peng,Microsoft Research,Jianlong Fu,Microsoft Research,Cream of the Crop: Distilling Prioritized Paths For One-Shot Neural Architecture Search
1449,Miao Zhang,UTS&BIT,Steven Su,University of Technology Sydney,Differentiable Neural Architecture Search in Equivalent Space with Exploration Enhancement
1450,Yikang Zhang,"Huawei Digital Technologies Co., Ltd.",Zhao Zhong,HUAWEI,AutoBSS: An Efficient Algorithm for Block Stacking Style Search
1451,Shen Yan,Michigan State University,Mi Zhang,Michigan State University,Does Unsupervised Architecture Representation Learning Help Neural Architecture Search?
1452,Colin White,Abacus.AI,Yash Savani,Abacus.AI,A Study on Encodings for Neural Architecture Search
1453,Hanxiao Liu,Google Brain,Quoc V Le,Google,Evolving Normalization-Activation Layers
1454,Yongqi Zhang,4Paradigm Inc.,Lei  Chen,Hong Kong University of Science and Technology,Interstellar: Searching Recurrent Architecture for  	Knowledge Graph Embedding
1455,Benteng Ma,Northwestern Polytechnical University,Dacheng Tao,University of Sydney,Auto Learning Attention
1456,yanqiz Zhou,Google Brain,James Laudon,Google,Transferable Graph Optimizers for ML Compilers
1457,Yanxi Li,University of Sydney,Chang Xu,University of Sydney,Adapting Neural Architectures Between Domains
1458,Jiaxing Wang,"Institute of Automation, Chinese Academy of Sciences",Jian Cheng,"Institute of Automation, Chinese Academy of Sciences",Revisiting Parameter Sharing for Automatic Neural Channel Number Search
1459,Tao Zhuang,Alibaba Group,Xiang Li,Alibaba Group,Neuron-level Structured Pruning using Polarization Regularizer
1460,Zhen Dong,UC Berkeley,Kurt Keutzer,"EECS, UC Berkeley",HAWQ-V2: Hessian Aware trace-Weighted Quantization of Neural Networks
1461,Ji Lin,MIT,Song Han,MIT,MCUNet: Tiny Deep Learning on IoT Devices
1462,Greg Flamich,University of Cambridge,Jose Miguel Hernández-Lobato,University of Cambridge,Compressing Images by Encoding Their Latent Representations with Relative Entropy Coding
1463,Fan Bao,Tsinghua University,Bo Zhang,Tsinghua University,Bi-level Score Matching for Learning Energy-based Latent Variable Models
1464,Arash Vahdat,NVIDIA Research,Jan Kautz,NVIDIA,NVAE: A Deep Hierarchical Variational Autoencoder
1465,Jack Gorham,Whisper.ai,Lester Mackey,Microsoft Research,Stochastic Stein Discrepancies
1466,Wanqian Yang,Harvard University,Finale Doshi-Velez,Harvard,Incorporating Interpretable Output Constraints in Bayesian Neural Networks
1467,Rui Zhang,The Australian National University,Lexing Xie,Australian National University,Quantile Propagation for Wasserstein-Approximate Gaussian Processes
1468,Guangyao Zhou,Vicarious AI,Guangyao Zhou,Vicarious AI,Mixed Hamiltonian Monte Carlo for Mixed Discrete and Continuous Variables
1469,Simone Rossi,EURECOM,Maurizio Filippone,EURECOM,Walsh-Hadamard Variational Inference for Bayesian Deep Learning
1470,Neng Wan,University of Illinois at Urbana-Champaign,NAIRA HOVAKIMYAN,UIUC,f-Divergence Variational Inference
1471,Jeffrey Spence,Stanford University,Jeffrey Spence,Stanford University,Flexible mean field variational inference using mixtures of non-overlapping exponential families
1472,Ye He,"University of California, Davis",Murat Erdogdu,University of Toronto,"On the Ergodicity, Bias and Asymptotic Normality of Randomized Midpoint Sampling Method"
1473,Shom Banerjee,"Minnesota State University, Mankato",Shom Banerjee,"Minnesota State University, Mankato",Improving Online Rent-or-Buy Algorithms with Sequential Decision Making and ML Predictions
1474,Guanya Shi,Caltech,Adam Wierman,California Institute of Technology,Online Optimization with Memory and Competitive Control
1475,Omid Sadeghi,University of Washington,Maryam Fazel,University of Washington,A Single Recipe for Online Submodular Maximization with Adversarial or Stochastic Constraints
1476,Jinlong Lei,Tongji University,Guodong Shi,University of Sydney,Online Convex Optimization Over Erdos-Renyi Random Networks
1477,Shaogang Ren,"Baidu Research, USA",Ping Li,Baidu Research USA,Thunder: a Fast Coordinate Selection Solver for  Sparse Learning
1478,Kai Han,University of Science and Technology of China,Benwei Wu,University of Science and Technology of China,Deterministic Approximation for Submodular Maximization over a Matroid in Nearly Linear Time
1479,Etienne Bamas,EPFL,Ola Svensson,EPFL,The Primal-Dual method for Learning Augmented Algorithms
1480,Silvio Lattanzi,Google Research,Morteza Zadimoghaddam,Google Research,Fully Dynamic Algorithm for Constrained Submodular Optimization
1481,Ashwinkumar Badanidiyuru,Google Research,Jan Vondrak,Stanford University,Submodular Maximization Through Barrier Functions
1482,Nick Harvey,University of British Columbia,Tasuku Soma,University of Tokyo,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds
1483,Gamal Sallam,Temple University,Bo Ji,Virginia Tech,Robust Sequence Submodular Maximization
1484,Moran Feldman,University of Haifa,Amin Karbasi,Yale,Continuous Submodular Maximization: Beyond DR-Submodularity
1485,Dimitris Fotakis,National Technical University of Athens,Stratis Skoulakis,Singapore University of Technology and Design,Efficient Online Learning of Optimal Rankings: Dimensionality Reduction via Gradient Descent
1486,Jiaqi Ma,University of Michigan,Qiaozhu Mei,University of Michigan,Towards More Practical Adversarial Attacks on Graph Neural Networks
1487,Yaoqing Yang,UC Berkeley,Michael W Mahoney,UC Berkeley,Boundary thickness and robustness in learning models
1488,Kaustav Kundu,Amazon,Joseph Tighe,Amazon,Exploiting weakly supervised visual patterns to learn from partial annotations
1489,Zekun Tong,National University of Singapore,Andrew Lim,National University of Singapore,Digraph Inception Convolutional Networks
1490,Vitaly Feldman,Apple,Chiyuan Zhang,Google Brain,What Neural Networks Memorize and Why: Discovering the Long Tail via Influence Estimation
1491,Lang Huang,Peking University,Hongyang Zhang,TTIC,Self-Adaptive Training: beyond Empirical Risk Minimization
1492,Julius Adebayo,MIT,Been Kim,Google,Debugging Tests for Model Explanations
1493,Alex Williams,Stanford University,Scott Linderman,Stanford University,Point process models for sequence detection in high-dimensional neural spike trains
1494,Dongqi Han,Okinawa Institute of Science and Technology,Sungho Hong,Okinawa Institute of Science and Technology,"Lamina-specific neuronal properties promote robust, stable signal propagation in feedforward networks"
1495,Tao Fang,Zhejiang University,Gang Pan,Zhejiang University,Reconstructing Perceptive Images from Brain Activity by Shape-Semantic GAN
1496,Benjamin Cowley,Princeton University,Jonathan Pillow,Princeton University,High-contrast “gaudy” images improve the training of deep neural network models of visual cortex
1497,Lisa Lee,CMU,Chelsea Finn,Stanford,Weakly-Supervised Reinforcement Learning for Controllable Behavior
1498,Kuang-Huei Lee,Google Brain,Sergio Guadarrama,Google Research,Predictive Information Accelerates Learning in RL
1499,Thiparat Chotibut,Chulalongkorn university,Georgios Piliouras,Singapore University of Technology and Design,The route to chaos in routing games: When is price of anarchy too optimistic?
1500,Kexin Huang,Harvard University,Marinka Zitnik,Harvard University,Graph Meta Learning via Local Subgraphs
1501,Hao Tang,Shanghai Jiao Tong University,Hao Su,UCSD,Towards Scale-Invariant Graph-related Problem Solving by Iterative Homogeneous GNNs
1502,Ming Chen,Renmin University of China,Ji-Rong Wen,Renmin University of China,Scalable Graph Neural Networks via Bidirectional Propagation
1503,Naganand Yadati,Indian Institute of Science,Naganand Yadati,Indian Institute of Science,Neural Message Passing for Multi-Relational Ordered and Recursive Hypergraphs
1504,Seongmin Ok,Samsung Advanced Institute of Technology,Seongmin Ok,Samsung Advanced Institute of Technology,A graph similarity for deep learning
1505,Dasol Hwang,Korea University,Hyunwoo J Kim,Korea University,Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs
1506,Le Zhang,University College London,Daniel Alexander,University College London,Disentangling Human Error from Ground Truth in Segmentation of Medical Images
1507,Shengding Hu,Tsinghua University,Jian Tang,Mila,Graph Policy Network for Transferable Active Learning on Graphs
1508,Yiding Yang,Stevens Institute of Technology,Xinchao Wang,Stevens Institute of Technology,Factorizable Graph Convolutional Networks
1509,Runzhong Wang,Shanghai Jiao Tong University,Xiaokang Yang,Shanghai Jiao Tong University,Graduated Assignment for Joint Multi-Graph Matching and Clustering with Application to Unsupervised Graph Matching Network Learning
1510,Jack Parker-Holder,University of Oxford,Jakob Foerster,Facebook AI Research,Ridge Rider: Finding Diverse Solutions by Following Eigenvectors of the Hessian
1511,Zebang Shen,University of Pennsylvania,Hamed Hassani,UPenn,Sinkhorn Natural Gradient for Generative Models
1512,Jiaxi Ying,The Hong Kong University of Science and Technology,Daniel Palomar,The Hong Kong University of Science and Technology,Nonconvex Sparse Graph Learning under Laplacian Constrained Graphical Model
1513,Jialun Zhang,University of Illinois Urbana Champaign,Richard Zhang,University of Illinois at Urbana-Champaign,How many samples is a good initial point worth in Low-rank Matrix Recovery?
1514,Jonathan Lacotte,Stanford University,Mert Pilanci,Stanford,Effective Dimension Adaptive Sketching Methods for Faster Regularized Least-Squares Optimization
1515,Agniva Chowdhury,Purdue University,Petros Drineas,Purdue University,Faster Randomized Infeasible Interior Point Methods for Tall/Wide Linear Programs
1516,Michal Derezinski,UC Berkeley,Michael W Mahoney,UC Berkeley,Debiasing Distributed Second Order Optimization with Surrogate Sketching and Scaled Regularization
