,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1645,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Empirical Likelihood for Contextual Bandits
1646,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Sufficient dimension reduction for classification using principal optimal transport direction
1647,Roger Luo,Snap Inc.,Vittorio Ferrari,University of Edinburgh,The Advantage of Conditional Meta-Learning for Biased Regularization and Fine Tuning
1648,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,On the Role of Sparsity and DAG Constraints for Learning Linear DAGs
1649,Garvesh Raskutti,SAMSI,Bin Yu,None,Listening to Sounds of Silence for Speech Denoising
1650,Yusuke Watanabe,The Institute of Statistical Mathematics,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,A Convolutional Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction
1651,Maxim Raginsky,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,UIUC,Geometric All-way Boolean Tensor Decomposition
1652,Xiao-Ming Wu,Columbia University,Shuo-Yen Robert Li,None,A novel variational form of the Schatten-$p$ quasi-norm
1653,Siamac Fazli,TU Berlin,Klaus-Robert Müller,TU Berlin,Distributionally Robust Parametric Maximum Likelihood Estimation
1654,Roger Luo,Snap Inc.,Vittorio Ferrari,University of Edinburgh,Adaptive Probing Policies for Shortest Path Routing
1655,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Optimal Approximation - Smoothness Tradeoffs for Soft-Max Functions
1656,Sennay Ghebreab,None,Arnold Smeulders,None,Content Provider Dynamics and Coordination in Recommendation Ecosystems
1657,Ruben Coen-Cagli,Albert Einstein College of Medicine,Odelia Schwartz,Albert Einstein College of Medicine,Non-parametric Models for Non-negative Functions
1658,John Duchi,UC Berkeley,Yoram Singer,Princeton,Program Synthesis with Pragmatic Communication
1659,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Detecting Interactions from Neural Networks via Topological Analysis
1660,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Learning efficient task-dependent representations with synaptic plasticity
1661,Percy Liang,Stanford University,Michael Jordan,UC Berkeley,Modeling Shared responses in Neuroimaging Studies through MultiView ICA
1662,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Patch2Self: Denoising Diffusion MRI with Self-Supervised Learning​
1663,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Uncovering the Topology of Time-Varying fMRI Data using Cubical Persistence
1664,Honglak Lee,U. Michigan,Andrew Y Ng,DeepLearning.AI,Interpretable multi-timescale models for predicting fMRI responses to continuous natural speech
1665,Jon McAuliffe,UC Berkeley and Voleon,Jon McAuliffe,UC Berkeley and Voleon,Learning abstract structure for drawing by efficient motor program induction
1666,Sebastian Gerwinn,MPI for Biological Cybernetics & University of Tübingen,Matthias Bethge,University Tübingen,Mutual exclusivity as a challenge for deep neural networks
1667,Ben Taskar,University of Washington,Ben Taskar,University of Washington,Gibbs Sampling with People
1668,Hamed Pirsiavash,University of California Irvine,Charless Fowlkes,UC Irvine,Learning sparse codes from compressed representations with biologically plausible local wiring constraints
1669,Ofer Dekel,Microsoft Research,Ofer Dekel,Microsoft Research,Shared Space Transfer Learning for analyzing multi-site fMRI data
1670,Ben Taskar,University of Washington,Ben Taskar,University of Washington,Modeling Task Effects on Meaning Representation in the Brain via Zero-Shot MEG Prediction
1671,Percy Liang,Stanford University,Michael Jordan,UC Berkeley,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina
1672,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,An Unsupervised Information-Theoretic Perceptual Quality Metric
1673,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Beyond accuracy: quantifying trial-by-trial behaviour of CNNs and humans by measuring error consistency
1674,Boaz Nadler,Weizmann Institute of Science,Xueyuan Zhou,None,CoMIR: Contrastive Multimodal Image Representation for Registration
1675,Yoshinobu Kawahara,Osaka University / RIKEN,Jeff A Bilmes,"University of Washington, Seattle",CrossTransformers: spatially-aware few-shot transfer
1676,Bill Triggs,CNRS,Bill Triggs,CNRS,Contrastive learning of global and local features for medical image segmentation with limited annotations
1677,Andrew Guillory,University of Washington,Jeff A Bilmes,"University of Washington, Seattle",3D Self-Supervised Methods for Medical Imaging
1678,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Unsupervised Learning of Dense Visual Representations
1679,Garvesh Raskutti,SAMSI,Bin Yu,None,"Demystifying Contrastive Self-Supervised Learning: Invariances, Augmentations and Dataset Biases"
1680,Stephen Gould,ANU,Daphne Koller,insitro,Bootstrap Your Own Latent - A New Approach to Self-Supervised Learning
1681,Jong Kyoung Kim,POSTECH,Seungjin Choi,BARO AI,Unsupervised Learning of Visual Features by Contrasting Cluster Assignments
1682,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,LoCo: Local Contrastive Representation Learning
1683,Ruben Coen-Cagli,Albert Einstein College of Medicine,Odelia Schwartz,Albert Einstein College of Medicine,Self-Adaptively Learning to Demoiré from Focused and Defocused Image Pairs
1684,Russ Salakhutdinov,Carnegie Mellon University,Geoffrey E Hinton,Google & University of Toronto,Noise2Same: Optimizing A Self-Supervised Bound for Image Denoising
1685,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Domain Generalization for Medical Imaging Classification with Linear-Dependency Regularization
1686,Tomer D Ullman,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Differentiable Augmentation for Data-Efficient GAN Training
1687,M. Pawan Kumar,Stanford University,Daphne Koller,insitro,Comprehensive Attention Self-Distillation for Weakly-Supervised Object Detection
1688,Vivek Farias,Massachusetts Institute of Technology,Devavrat Shah,Massachusetts Institute of Technology,ContraGAN: Contrastive Learning for Conditional Image Generation
1689,Stefan Klampfl,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Inverting Gradients - How easy is it to break privacy in federated learning?
1690,Piyush Rai,Duke University,Hal Daumé III,Univ of Maryland / Microsoft Research,Principal Neighbourhood Aggregation for Graph Nets
1691,Paris Smaragdis,University of Illinois Urbana-Champaign,Bhiksha Raj,Carnegie Mellon University,Learning Graph Structure With A Finite-State Automaton Layer
1692,Cosmin A Bejan,The University of Texas at Dallas,Sanda Harabagiu,University of Texas at Dallas,Graph Cross Networks with Vertex Infomax Pooling
1693,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",How hard is to distinguish graphs with graph neural networks?
1694,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Weisfeiler and Leman go sparse: Towards scalable higher-order graph embeddings
1695,David P Wipf,AWS,Sri Nagarajan,UCSF,COPT: Coordinated Optimal Transport on Graphs
1696,Siamac Fazli,TU Berlin,Klaus-Robert Müller,TU Berlin,Building powerful and equivariant graph neural networks with structural message-passing
1697,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Rethinking pooling in graph neural networks
1698,Bharath Sriperumbudur,The Pennsylvania State University,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Random Walk Graph Neural Networks
1699,Novi Quadrianto,University of Sussex and HSE,Dale Schuurmans,Google Brain & University of Alberta,Path Integral Based Convolution and Pooling for Graph Neural Networks
1700,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Iterative Deep Graph Learning for Graph Neural Networks: Better and Robust Node Embeddings
1701,Volkan Cevher,EPFL,Volkan Cevher,EPFL,Towards Deeper Graph Neural Networks with Differentiable Group Normalization
1702,Chun-Nan Hsu,USC,Yuh-Jye Lee,National Taiwan University of Science and Technology,Graphon Neural Networks and the Transferability of Graph Neural Networks
1703,Kamalika Chaudhuri,UCSD,Daniel Hsu,Columbia University,Convergence and Stability of Graph Convolutional Networks on Large Random Graphs
1704,Volkan Cevher,EPFL,Volkan Cevher,EPFL,GNNGuard: Defending Graph Neural Networks against Adversarial Attacks
1705,Bing Bai,NEC Labs America,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Parameterized Explainer for Graph Neural Network
1706,Aurelie C Lozano,IBM Research,Naoki Abe,None,Confounding-Robust Policy Evaluation in Infinite-Horizon Reinforcement Learning
1707,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Linear-Sample Learning of Low-Rank Distributions
1708,Bharath Sriperumbudur,The Pennsylvania State University,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Glance and Focus: a Dynamic Approach to Reducing Spatial Redundancy in Image Classification
1709,Samuel Rota Bulò,Università Ca' Foscari,Marcello Pelillo,Università Ca' Foscari di Venezia,Multi-label classification: do Hamming loss and subset accuracy really conflict with each other?
1710,Wenming Zheng,Southeast University,Zhouchen Lin,Microsoft Research Asia,Generalization Bound of Gradient Descent for Non-Convex Metric Learning
1711,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,On the Optimal Weighted $\ell_2$ Regularization in Overparameterized Linear Regression
1712,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,Learning to Approximate a Bregman Divergence
1713,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Spectra of the Conjugate Kernel and Neural Tangent Kernel for linear-width neural networks
1714,Hamid R Maei,Stanford University,Rich Sutton,"DeepMind, U Alberta",Deep learning versus kernel learning: an empirical study of loss landscape geometry and the time evolution of the Neural Tangent Kernel
1715,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Learning to solve TV regularised problems with unrolled algorithms
1716,Mike Mozer,Google Research and U. Colorado Boulder,Edward Vul,Massachusetts Institute of Technology,Projection Efficient Subgradient Method and Optimal Nonsmooth Frank-Wolfe Method
1717,Robert E Tillman,Carnegie Mellon University,Peter Spirtes,Carnegie Mellon University,Neural Networks Learning and Memorization with (almost) no Over-Parameterization
1718,Mario J Fritz,MPI Informatics,Trevor Darrell,UC Berkeley,From Boltzmann Machines to Neural Networks and Back Again
1719,Maxim Raginsky,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,UIUC,Learning Some Popular Gaussian Graphical Models without Condition Number Bounds
1720,Feng Zhou,Carnegie Mellon University,Fernando D De la Torre,Carnegie Mellon University,Fixed-Support Wasserstein Barycenters: Computational Hardness and Fast Algorithm
1721,Feng Zhou,Carnegie Mellon University,Fernando D De la Torre,Carnegie Mellon University,Projection Robust Wasserstein Distance and Riemannian Optimization
1722,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,Theoretical Insights Into Multiclass Classification: A High-dimensional Asymptotic View
1723,Percy Liang,Stanford University,Michael Jordan,UC Berkeley,Minimax Bounds for Generalized Linear Models
1724,Raman Arora,Johns Hopkins University,Raman Arora,Johns Hopkins University,Generalization bound of globally optimal non-convex neural network training: Transportation map estimation by infinite dimensional Langevin dynamics
1725,Vinayak Rao,Purdue University,Yee Whye Teh,"University of Oxford, DeepMind",Deep reconstruction of strange attractors from time series
1726,Matthew Wilder,University of Colorado at Boulder,Mike Mozer,Google Research and U. Colorado Boulder,STEER : Simple Temporal Regularization For Neural ODE
1727,Matt Streeter,Duolingo,Andreas Krause,ETH Zurich,Learning Manifold Implicitly via Explicit Heat-Kernel Learning
1728,Chenghui Cai,Cantor Fitzgerald,Lawrence Carin,Duke University,Better Set Representations For Relational Reasoning
1729,Manqi Zhao,Boston Univesity,Venkatesh Saligrama,Boston University,Intra Order-preserving Functions for Calibration of Multi-Class Neural Networks
1730,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT,Model Inversion Networks for Model-Based Optimization
1731,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Variational Amodal Object Completion
1732,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Low Distortion Block-Resampling with Spatially Stochastic Networks
1733,Wu-Jun Li,Nanjing University,Zhihua Zhang,Shanghai Jiao Tong University,Understanding Deep Architecture with Reasoning Layer
1734,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,AdaTune: Adaptive Tensor Program Compilation Made Efficient
1735,Joseph Schlecht,University of Arizona,Kobus Barnard,University of Arizona,CircleGAN: Generative Adversarial Learning across Spherical Circles
1736,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,SoftFlow: Probabilistic Framework for Normalizing Flow on Manifolds
1737,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,Improved Techniques for Training Score-Based Generative Models
1738,Theodore Perkins,Ottawa Hospital Research Institute,Theodore Perkins,Ottawa Hospital Research Institute,"UDH: Universal Deep Hiding for Steganography, Watermarking, and Light Field Messaging"
1739,Ruben Coen-Cagli,Albert Einstein College of Medicine,Odelia Schwartz,Albert Einstein College of Medicine,Deep Archimedean Copulas
1740,Matthias Seeger,Amazon,Matthias Seeger,Amazon,Constraining Variational Inference with Geometric Jensen-Shannon Divergence
1741,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,CO-Optimal Transport
1742,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,OTLDA: A Geometry-aware Optimal Transport Approach for Topic Modeling
1743,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Robust Recursive Partitioning for Heterogeneous Treatment Effects with Uncertainty Quantification
1744,Pari Ram,IBM Research,Alexander Gray,Skytree Inc. and Georgia Tech,Computing Valid p-value for Optimal Changepoint by Selective Inference using Dynamic Programming
1745,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,Improved Variational Bayesian Phylogenetic Inference with Normalizing Flows
1746,Kai Yu,Baidu,Yihong Gong,None,HM-ANN: Efficient Billion-Point Nearest Neighbor Search on Heterogeneous Memory
1747,Joseph Schlecht,University of Arizona,Kobus Barnard,University of Arizona,Noise-Contrastive Estimation for Multivariate Point Processes
